PipeAge,PipeDiameter,PipeLength,PipeBreakage,PipeWallLos,ExpectedPipeAge,Material_CI,Material_Concrete,Material_Ductile Iron,Material_PVC,Material_Polyethene,Material_Steel,PipeRUL
106,1876,4503.238218,185.4801978,11,94,0,1,0,0,0,0,35
48,1740,6182.491233,296.2246084,25,152,1,0,0,0,0,0,33
8,1156,1160.602749,254.7700832,20,192,0,0,0,0,0,0,31
64,2776,5898.491075,431.4406661,29,136,1,0,0,0,0,0,2
136,195,2387.915411,855.2974796,12,64,0,1,0,0,0,0,43
2,1373,2631.291682,846.7551195,10,198,0,0,0,1,0,0,43
82,1722,927.4323232,592.0801805,9,118,0,0,0,1,0,0,17
73,285,1878.683979,246.8403468,8,127,0,0,0,0,0,1,27
143,3134,1784.407789,331.6798428,4,57,0,0,1,0,0,0,9
31,1410,1957.714778,701.0613802,34,169,1,0,0,0,0,0,30
81,2988,4788.299405,286.8850218,1,119,0,0,0,0,1,0,31
26,1838,1530.173104,885.9719714,31,174,1,0,0,0,0,0,7
62,3746,1354.955724,149.5148603,33,138,1,0,0,0,0,0,24
91,2028,1150.909087,672.219014,24,109,1,0,0,0,0,0,30
5,3727,3308.491452,295.1290617,39,195,1,0,0,0,0,0,31
21,496,1474.210969,105.1835208,28,179,1,0,0,0,0,0,2
39,1797,1937.748957,853.0330474,6,161,0,0,0,0,0,1,15
3,1459,5697.666476,573.8993464,16,197,0,0,0,0,0,0,20
97,3329,5222.97697,250.8090932,24,103,1,0,0,0,0,0,17
68,2980,6018.692132,1077.263474,27,132,1,0,0,0,0,0,27
100,862,4833.008331,689.6232774,39,100,1,0,0,0,0,0,27
106,826,4624.739215,534.2344531,33,94,1,0,0,0,0,0,44
99,164,4958.750367,318.3139146,22,101,1,0,0,0,0,0,6
78,1807,2871.640101,999.689271,31,122,1,0,0,0,0,0,35
70,645,3856.887401,76.27552447,33,130,1,0,0,0,0,0,11
133,2568,274.4348939,954.680248,17,67,0,0,0,0,0,0,32
21,3823,2793.19515,281.8140152,7,179,0,0,0,0,0,1,22
76,595,2240.959207,29.71881815,31,124,1,0,0,0,0,0,18
48,533,3627.762604,549.9653327,44,152,1,0,0,0,0,0,32
49,3070,2923.987983,813.6326423,29,151,1,0,0,0,0,0,11
115,1780,4452.174464,658.9245903,32,85,1,0,0,0,0,0,29
77,439,1540.489587,509.5372195,31,123,1,0,0,0,0,0,36
142,3551,1398.10356,58.05223134,13,58,0,1,0,0,0,0,13
19,1423,1536.809116,651.2780488,7,181,0,0,0,0,0,1,26
42,316,4401.352388,74.53661454,18,158,0,0,0,0,0,0,42
8,2909,4826.788268,864.6681894,12,192,0,1,0,0,0,0,40
99,732,3394.497462,834.5751573,26,101,1,0,0,0,0,0,17
5,977,5904.880172,746.4037302,1,195,0,0,0,0,1,0,10
14,2324,2743.842877,9.928551792,10,186,0,0,0,1,0,0,28
2,3251,4709.302139,118.6628888,39,198,1,0,0,0,0,0,23
24,911,2656.824366,579.186083,7,176,0,0,0,0,0,1,20
38,476,949.5424477,943.2088932,38,162,1,0,0,0,0,0,26
134,1207,2964.355066,949.6759057,35,66,1,0,0,0,0,0,5
118,1132,1044.812369,60.92118298,3,82,0,0,0,0,1,0,34
89,1000,3924.204167,874.4088556,14,111,0,1,0,0,0,0,5
35,2922,3971.263692,959.2848868,35,165,1,0,0,0,0,0,11
31,128,4267.316922,625.4222603,20,169,0,0,0,0,0,0,24
61,467,6526.398295,171.9735655,31,139,1,0,0,0,0,0,16
117,102,3310.51044,417.2809614,30,83,1,0,0,0,0,0,24
47,730,5448.269502,225.6906888,29,153,1,0,0,0,0,0,15
98,3105,2233.103923,811.0981094,29,102,1,0,0,0,0,0,21
140,1545,4622.087495,379.7545621,24,60,1,0,0,0,0,0,39
9,2203,5508.099897,85.78600109,14,191,0,1,0,0,0,0,2
79,2707,900.7544619,465.5200004,11,121,0,1,0,0,0,0,12
25,1874,3244.970115,514.4834443,13,175,0,1,0,0,0,0,34
113,2542,399.6313144,146.6170895,25,87,1,0,0,0,0,0,38
85,3657,3062.394567,879.3602292,17,115,0,0,0,0,0,0,15
53,3081,1803.454814,127.1396271,6,147,0,0,0,0,0,1,37
35,1940,161.5893438,522.9517595,31,165,1,0,0,0,0,0,12
149,516,420.7539576,698.0777225,11,51,0,1,0,0,0,0,9
94,669,696.2098902,1097.808127,34,106,1,0,0,0,0,0,25
146,3594,1403.673994,1022.167153,27,54,1,0,0,0,0,0,40
127,312,936.4499051,1085.816237,29,73,1,0,0,0,0,0,23
115,2149,5322.286068,371.4519595,29,85,1,0,0,0,0,0,27
111,3730,6276.847611,773.8539419,43,89,1,0,0,0,0,0,25
112,2825,2978.227127,1083.672523,3,88,0,0,0,0,1,0,38
61,3131,5357.116612,968.8770194,30,139,1,0,0,0,0,0,11
45,1394,4263.149613,920.9349945,19,155,0,0,0,0,0,0,26
10,1842,2070.128267,979.9615433,2,190,0,0,0,0,1,0,37
9,2299,655.9533735,748.1362997,3,191,0,0,0,0,1,0,15
110,2496,587.9397425,466.8852593,40,90,1,0,0,0,0,0,44
28,1382,2783.253342,788.9569574,13,172,0,1,0,0,0,0,41
35,1376,5341.536109,441.2021375,38,165,1,0,0,0,0,0,1
52,2003,2629.381583,350.2731289,43,148,1,0,0,0,0,0,18
145,1936,596.6764095,537.3773102,6,55,0,0,0,0,0,1,16
93,3762,1692.690029,234.8361479,9,107,0,0,0,1,0,0,6
142,1645,3655.637145,232.9357217,35,58,1,0,0,0,0,0,21
76,3801,4124.826675,84.30185229,40,124,1,0,0,0,0,0,13
35,3493,3681.846776,668.529176,20,165,0,0,0,0,0,0,38
90,596,6536.398693,54.97025005,1,110,0,0,0,0,1,0,35
48,3265,3606.965477,122.4006763,4,152,0,0,1,0,0,0,28
77,2809,6450.792155,564.115939,5,123,0,0,1,0,0,0,41
150,2785,3712.014069,756.684228,14,50,0,1,0,0,0,0,14
111,1715,377.2781912,177.5651044,23,89,1,0,0,0,0,0,30
22,3715,1650.003032,558.0496059,31,178,1,0,0,0,0,0,42
47,1481,5677.517633,239.6239209,41,153,1,0,0,0,0,0,33
101,1311,2615.757269,637.6444542,21,99,1,0,0,0,0,0,30
55,2778,3994.60535,336.3827766,13,145,0,1,0,0,0,0,19
70,1932,3483.282019,442.6421892,33,130,1,0,0,0,0,0,34
36,2202,1531.619646,375.9364022,38,164,1,0,0,0,0,0,37
85,1096,3027.137846,369.2138485,11,115,0,1,0,0,0,0,39
117,410,5211.016989,312.2490268,4,83,0,0,1,0,0,0,5
108,3771,2853.793735,499.2655733,19,92,0,0,0,0,0,0,2
71,1537,3399.806059,211.9473986,23,129,1,0,0,0,0,0,19
88,3569,3144.762524,365.5499208,31,112,1,0,0,0,0,0,25
58,1914,5355.422536,631.8708166,4,142,0,0,1,0,0,0,26
76,954,6477.336021,709.6444211,37,124,1,0,0,0,0,0,15
114,2064,1518.0647,815.4685691,15,86,0,1,0,0,0,0,11
34,992,4417.814238,209.7963877,3,166,0,0,0,0,1,0,39
62,1853,2366.36636,1087.970887,26,138,1,0,0,0,0,0,24
90,1978,4904.659856,419.3591823,29,110,1,0,0,0,0,0,36
22,2645,3212.014155,861.3606969,5,178,0,0,1,0,0,0,36
139,3790,4649.60194,62.22925134,34,61,1,0,0,0,0,0,39
121,3565,4890.136158,14.25500559,27,79,1,0,0,0,0,0,11
93,3544,2671.526449,1029.717125,44,107,1,0,0,0,0,0,36
79,3143,3648.086688,926.1488037,8,121,0,0,0,0,0,1,26
91,1497,6394.510062,127.4292533,33,109,1,0,0,0,0,0,34
114,1612,336.5317701,646.2740679,22,86,1,0,0,0,0,0,26
126,1260,4799.357867,913.8985194,15,74,0,1,0,0,0,0,11
81,1821,5150.403142,515.8659295,29,119,1,0,0,0,0,0,28
85,2267,1396.350549,521.9221822,15,115,0,1,0,0,0,0,13
8,3529,2269.356749,916.2935175,14,192,0,1,0,0,0,0,5
34,2942,2206.916603,859.3235635,36,166,1,0,0,0,0,0,8
80,1923,1057.694204,121.183352,33,120,1,0,0,0,0,0,42
74,1179,3123.357104,870.638094,29,126,1,0,0,0,0,0,2
6,182,3858.940375,399.2613053,18,194,0,0,0,0,0,0,17
52,3799,5692.322159,865.8304215,6,148,0,0,0,0,0,1,8
107,3616,807.9891391,706.2144449,6,93,0,0,0,0,0,1,6
22,3679,5319.182629,328.7750177,9,178,0,0,0,1,0,0,4
55,2535,3032.025791,523.0189665,40,145,1,0,0,0,0,0,23
77,3462,4745.134881,152.1442857,16,123,0,0,0,0,0,0,15
68,1046,2063.779483,865.1735328,5,132,0,0,1,0,0,0,3
80,3498,873.2616092,827.538581,12,120,0,1,0,0,0,0,6
70,1510,2738.387076,446.3201794,21,130,1,0,0,0,0,0,36
1,2620,301.5209206,962.9171642,3,199,0,0,0,0,1,0,37
136,3383,1465.970745,28.80317869,40,64,1,0,0,0,0,0,5
124,3510,3853.928769,778.4491757,4,76,0,0,1,0,0,0,16
38,3327,3174.888694,1050.557885,15,162,0,1,0,0,0,0,6
47,1246,3247.87727,1065.967573,32,153,1,0,0,0,0,0,38
142,2075,2496.287573,1036.262286,29,58,1,0,0,0,0,0,35
124,1038,6485.153117,290.8592176,15,76,0,1,0,0,0,0,4
118,566,5212.240647,456.7583202,43,82,1,0,0,0,0,0,40
73,1730,4077.199136,522.2081768,12,127,0,1,0,0,0,0,44
88,840,4934.42863,349.8987497,4,112,0,0,1,0,0,0,15
38,344,3855.466206,1003.773146,14,162,0,1,0,0,0,0,32
98,1163,2045.214589,128.3767623,37,102,1,0,0,0,0,0,35
21,504,4470.338708,60.84979928,31,179,1,0,0,0,0,0,35
125,1134,4358.661961,153.931764,25,75,1,0,0,0,0,0,26
136,810,4376.712559,726.1889202,37,64,1,0,0,0,0,0,16
132,845,5863.721167,431.0984557,17,68,0,0,0,0,0,0,1
23,2365,6420.425974,970.0071699,4,177,0,0,1,0,0,0,43
108,3164,2328.723016,663.9011963,7,92,0,0,0,0,0,1,34
2,784,3443.992285,1076.122857,44,198,1,0,0,0,0,0,36
131,1785,4358.203341,847.1124904,39,69,1,0,0,0,0,0,30
24,705,4878.869539,61.09811154,13,176,0,1,0,0,0,0,6
88,2131,882.0217259,292.0997562,11,112,0,1,0,0,0,0,30
133,2966,6533.82089,12.64064751,37,67,1,0,0,0,0,0,19
120,2461,632.0356176,562.9989555,7,80,0,0,0,0,0,1,14
39,870,5106.07636,225.9728269,41,161,1,0,0,0,0,0,15
37,1379,1554.205266,5.803222192,32,163,1,0,0,0,0,0,26
77,3355,846.3243958,609.2488742,16,123,0,0,0,0,0,0,1
79,1821,6138.284343,780.3939047,10,121,0,0,0,1,0,0,19
118,2054,5574.176855,345.7255706,13,82,0,1,0,0,0,0,29
48,622,2392.624496,1036.69316,36,152,1,0,0,0,0,0,18
41,3394,6208.000549,473.2402011,3,159,0,0,0,0,1,0,8
69,560,3273.314617,720.3667585,10,131,0,0,0,1,0,0,16
9,1628,3704.646581,502.7284225,1,191,0,0,0,0,1,0,2
56,1481,2555.416818,326.6181721,11,144,0,1,0,0,0,0,16
129,2645,3160.880557,931.2318242,36,71,1,0,0,0,0,0,12
152,3280,1673.397457,1071.796801,23,48,1,0,0,0,0,0,9
51,3116,5638.695838,43.27516738,29,149,1,0,0,0,0,0,2
120,27,4928.0318,241.2412314,16,80,0,0,0,0,0,0,24
70,2012,4975.998152,880.946599,32,130,1,0,0,0,0,0,6
18,30,3442.358951,313.1889474,41,182,1,0,0,0,0,0,31
53,1149,283.651251,581.9769626,14,147,0,1,0,0,0,0,36
23,215,1039.748,443.1324411,32,177,1,0,0,0,0,0,42
85,3270,4871.001825,34.88543916,20,115,0,0,0,0,0,0,3
101,3797,682.2020784,331.0406648,10,99,0,0,0,1,0,0,13
83,829,3739.273992,1082.752962,11,117,0,1,0,0,0,0,19
89,96,783.8038743,1025.573958,20,111,0,0,0,0,0,0,6
48,420,1402.170205,69.12724251,3,152,0,0,0,0,1,0,7
89,1801,809.19015,101.9281378,13,111,0,1,0,0,0,0,8
41,967,4581.856373,982.7937213,14,159,0,1,0,0,0,0,44
10,154,4805.015089,921.2988214,5,190,0,0,1,0,0,0,23
6,777,245.9509893,66.68381303,31,194,1,0,0,0,0,0,33
86,2414,3506.595613,1.309444355,18,114,0,0,0,0,0,0,32
119,247,1944.193472,450.5982407,31,81,1,0,0,0,0,0,31
112,1302,1466.044429,198.1411176,4,88,0,0,1,0,0,0,28
6,2373,3742.688673,484.0374675,36,194,1,0,0,0,0,0,9
93,3423,1233.962852,376.4090393,24,107,1,0,0,0,0,0,40
30,201,4544.578559,259.7540946,24,170,1,0,0,0,0,0,5
40,3117,5260.30464,1031.710359,16,160,0,0,0,0,0,0,40
21,3051,4832.099148,228.0695555,2,179,0,0,0,0,1,0,11
80,1775,3468.215822,948.7397159,17,120,0,0,0,0,0,0,10
8,388,5403.665118,541.4995593,40,192,1,0,0,0,0,0,42
71,2550,256.7854967,749.6426555,33,129,1,0,0,0,0,0,2
27,2407,4898.024768,22.07791302,30,173,1,0,0,0,0,0,41
104,1579,4218.707757,386.649887,4,96,0,0,1,0,0,0,8
134,306,6213.248829,135.1445907,5,66,0,0,1,0,0,0,24
4,1568,5323.188844,371.788642,4,196,0,0,1,0,0,0,43
29,1102,3509.375796,562.3505006,33,171,1,0,0,0,0,0,29
125,2305,5053.472588,1022.915749,34,75,1,0,0,0,0,0,34
149,189,1213.9913,717.2467169,30,51,1,0,0,0,0,0,28
112,835,3621.975216,633.2074105,25,88,1,0,0,0,0,0,39
64,3358,536.2647504,816.2175487,23,136,1,0,0,0,0,0,17
46,2408,3709.197571,826.6649222,43,154,1,0,0,0,0,0,7
109,3833,3301.31156,78.04032937,10,91,0,0,0,1,0,0,10
6,3070,618.7748417,6.646914711,25,194,1,0,0,0,0,0,27
128,205,3061.132037,674.6374981,35,72,1,0,0,0,0,0,10
54,2268,2099.02403,832.3867483,30,146,1,0,0,0,0,0,31
152,3599,5764.561681,807.3496592,8,48,0,0,0,0,0,1,21
13,2658,1550.896136,1020.135989,42,187,1,0,0,0,0,0,12
105,1159,4293.355775,555.897323,44,95,1,0,0,0,0,0,8
63,1893,3360.161467,854.1216972,3,137,0,0,0,0,1,0,27
57,3177,4299.985443,878.8469858,33,143,1,0,0,0,0,0,30
147,3389,2085.682234,386.5261808,3,53,0,0,0,0,1,0,9
58,974,2270.790233,676.1648389,1,142,0,0,0,0,1,0,20
119,1806,3201.250799,188.3318255,10,81,0,0,0,1,0,0,11
2,969,1381.864924,826.6669258,34,198,1,0,0,0,0,0,38
112,1717,3664.404196,747.1802715,44,88,1,0,0,0,0,0,32
36,1257,550.2547937,733.9733779,5,164,0,0,1,0,0,0,19
64,1370,4722.296654,662.6495695,17,136,0,0,0,0,0,0,40
26,1854,2319.437034,739.8463402,38,174,1,0,0,0,0,0,37
94,1948,2847.552362,558.6093023,11,106,0,1,0,0,0,0,1
107,3897,4077.37682,1043.159096,25,93,1,0,0,0,0,0,20
132,2111,4750.065472,1014.433428,40,68,1,0,0,0,0,0,10
10,2134,5597.27839,995.2875772,4,190,0,0,1,0,0,0,8
68,3242,199.4469119,923.5543067,43,132,1,0,0,0,0,0,14
69,3320,4968.585131,165.5551953,22,131,1,0,0,0,0,0,7
103,2241,1517.708094,237.0487491,37,97,1,0,0,0,0,0,18
109,739,1594.623629,274.1701096,41,91,1,0,0,0,0,0,13
10,2861,3600.892898,568.7560904,41,190,1,0,0,0,0,0,22
93,194,2469.624246,525.5770065,30,107,1,0,0,0,0,0,15
8,2588,3037.932094,307.6796406,27,192,1,0,0,0,0,0,19
46,3597,6010.362638,831.2896132,10,154,0,0,0,1,0,0,15
144,1005,373.5720193,226.0818362,40,56,1,0,0,0,0,0,39
100,2722,6532.463755,912.0978845,3,100,0,0,0,0,1,0,12
79,3762,5039.421496,74.97729114,11,121,0,1,0,0,0,0,37
120,2022,4922.154264,1005.495622,6,80,0,0,0,0,0,1,20
89,2213,1213.426415,988.4417357,27,111,1,0,0,0,0,0,39
68,1071,2636.460145,395.3985798,9,132,0,0,0,1,0,0,30
78,1846,1776.329593,801.0810667,29,122,1,0,0,0,0,0,6
117,1487,2725.30465,857.9634301,9,83,0,0,0,1,0,0,24
32,3206,5214.932861,21.66297068,39,168,1,0,0,0,0,0,14
6,1253,2566.102785,40.66570699,30,194,1,0,0,0,0,0,35
117,1809,4084.941019,145.5352379,10,83,0,0,0,1,0,0,22
27,2175,4786.237654,494.668498,42,173,1,0,0,0,0,0,37
71,2952,4448.952095,576.4127577,10,129,0,0,0,1,0,0,41
72,2654,965.9492364,21.88532143,14,128,0,1,0,0,0,0,31
67,3698,4532.553963,396.2239396,43,133,1,0,0,0,0,0,10
30,207,3309.854061,1000.463579,18,170,0,0,0,0,0,0,35
96,2784,466.8604199,327.0988972,18,104,0,0,0,0,0,0,15
117,1497,3796.92832,11.16536752,18,83,0,0,0,0,0,0,43
152,2807,313.4974983,716.0911575,32,48,1,0,0,0,0,0,35
67,1497,6058.251954,575.9262418,40,133,1,0,0,0,0,0,19
82,3363,5541.682262,434.9825791,15,118,0,1,0,0,0,0,27
7,1209,6060.462123,621.319932,11,193,0,1,0,0,0,0,36
64,3282,5376.087242,465.1802037,7,136,0,0,0,0,0,1,39
80,2821,497.6150442,45.87298675,36,120,1,0,0,0,0,0,16
38,1448,2435.901533,944.3847107,35,162,1,0,0,0,0,0,10
118,2869,1142.027363,217.5354716,12,82,0,1,0,0,0,0,8
64,2848,5985.569825,959.3476049,8,136,0,0,0,0,0,1,15
35,1938,1233.170919,654.8410002,26,165,1,0,0,0,0,0,18
78,3116,5402.361083,791.0352514,3,122,0,0,0,0,1,0,20
119,1281,6312.788429,323.7293275,32,81,1,0,0,0,0,0,5
139,751,3301.981119,939.5805102,12,61,0,1,0,0,0,0,17
62,3285,2238.622925,759.9162081,27,138,1,0,0,0,0,0,15
76,3446,3399.888005,948.5828462,28,124,1,0,0,0,0,0,24
147,853,3250.945539,570.2523918,43,53,1,0,0,0,0,0,4
84,709,563.988626,644.7498021,36,116,1,0,0,0,0,0,44
69,548,5949.078193,446.2334741,5,131,0,0,1,0,0,0,18
102,864,2857.807646,726.3164431,17,98,0,0,0,0,0,0,29
36,3471,6298.111023,1000.400938,20,164,0,0,0,0,0,0,6
138,830,4909.815086,205.29359,44,62,1,0,0,0,0,0,17
40,2691,2850.609491,71.7362237,5,160,0,0,1,0,0,0,10
36,2207,5999.728328,630.7460106,16,164,0,0,0,0,0,0,27
132,1186,5390.527964,977.4338608,42,68,1,0,0,0,0,0,21
74,575,52.19591307,404.357463,23,126,1,0,0,0,0,0,21
44,1328,316.7766853,160.5810474,17,156,0,0,0,0,0,0,31
33,2856,4103.099391,454.7756146,31,167,1,0,0,0,0,0,23
81,490,4695.922241,137.5574439,18,119,0,0,0,0,0,0,21
23,1426,6147.483005,814.8177474,15,177,0,1,0,0,0,0,4
75,1274,5841.583592,876.2313139,18,125,0,0,0,0,0,0,2
65,3438,2943.748633,5.606154801,39,135,1,0,0,0,0,0,16
60,940,662.2520597,890.3159049,15,140,0,1,0,0,0,0,35
55,803,2712.819685,196.0427794,42,145,1,0,0,0,0,0,14
27,2500,854.5427181,365.6661924,34,173,1,0,0,0,0,0,9
68,3737,2876.329962,123.5144416,16,132,0,0,0,0,0,0,36
6,1334,5678.407881,134.5149229,25,194,1,0,0,0,0,0,32
131,1373,5506.807565,43.68066858,30,69,1,0,0,0,0,0,20
2,2697,4290.820313,485.7080098,7,198,0,0,0,0,0,1,18
37,3721,5755.756515,1022.826459,10,163,0,0,0,1,0,0,37
23,161,3200.539608,131.6413901,24,177,1,0,0,0,0,0,42
99,3698,3142.140023,779.9864935,31,101,1,0,0,0,0,0,38
90,1828,3489.274834,711.6688522,10,110,0,0,0,1,0,0,34
24,180,983.7226308,561.5376285,37,176,1,0,0,0,0,0,12
73,162,3795.935441,224.4388225,23,127,1,0,0,0,0,0,2
130,3828,3084.775254,73.49010518,30,70,1,0,0,0,0,0,25
132,3567,1493.342702,980.1509817,6,68,0,0,0,0,0,1,5
50,3533,4888.225639,321.7890082,24,150,1,0,0,0,0,0,16
88,73,5870.028434,750.1056663,30,112,1,0,0,0,0,0,35
136,1799,6386.805673,726.2122818,27,64,1,0,0,0,0,0,11
94,2332,4760.518758,131.7811582,19,106,0,0,0,0,0,0,14
130,280,3428.673646,168.5587707,28,70,1,0,0,0,0,0,30
90,3170,6411.013209,573.3195103,16,110,0,0,0,0,0,0,22
105,821,2510.298483,211.5192098,35,95,1,0,0,0,0,0,44
122,2985,1261.122406,716.2444937,35,78,1,0,0,0,0,0,23
58,2124,5871.328785,493.7092901,14,142,0,1,0,0,0,0,8
49,1195,18.67456342,1063.477945,1,151,0,0,0,0,1,0,22
33,1326,367.8654039,400.3713534,1,167,0,0,0,0,1,0,23
9,772,4699.41341,981.7240508,36,191,1,0,0,0,0,0,11
74,1808,998.2883257,900.6942767,6,126,0,0,0,0,0,1,10
30,2170,4493.913353,921.1752732,41,170,1,0,0,0,0,0,23
123,1435,1894.95361,940.3887041,22,77,1,0,0,0,0,0,27
103,1605,1227.502756,452.7965198,33,97,1,0,0,0,0,0,39
67,1071,4623.616473,1088.60326,43,133,1,0,0,0,0,0,16
62,2800,5110.338703,506.5713036,11,138,0,1,0,0,0,0,11
145,272,2286.728564,512.8888007,29,55,1,0,0,0,0,0,2
80,3097,1101.994575,276.5721003,29,120,1,0,0,0,0,0,20
89,3321,3053.757596,678.5200297,37,111,1,0,0,0,0,0,22
84,3899,5764.631619,822.3681559,41,116,1,0,0,0,0,0,26
13,1276,4800.751241,316.3625798,26,187,1,0,0,0,0,0,6
152,3587,6084.927718,309.7867634,10,48,0,0,0,1,0,0,38
131,2182,5638.964233,753.090837,18,69,0,0,0,0,0,0,28
18,1911,740.4775572,954.0029122,41,182,1,0,0,0,0,0,40
93,571,646.846435,879.3890151,40,107,1,0,0,0,0,0,6
112,3146,1940.891576,426.5686839,19,88,0,0,0,0,0,0,17
83,3303,856.6822523,213.0980839,13,117,0,1,0,0,0,0,11
72,663,3869.198814,492.7476853,12,128,0,1,0,0,0,0,17
95,2521,1669.60994,843.3148999,28,105,1,0,0,0,0,0,14
118,2442,5201.352677,127.3890351,2,82,0,0,0,0,1,0,24
64,2831,1223.283885,556.1344193,31,136,1,0,0,0,0,0,3
78,1554,4626.776525,310.2918541,4,122,0,0,1,0,0,0,44
111,3507,3031.243159,511.1797591,31,89,1,0,0,0,0,0,39
32,2523,2283.149033,141.4481882,36,168,1,0,0,0,0,0,38
69,3208,1347.856654,251.8581601,34,131,1,0,0,0,0,0,12
57,1300,889.056796,529.1943252,13,143,0,1,0,0,0,0,8
16,2500,3432.312191,362.4391484,38,184,1,0,0,0,0,0,19
143,496,2410.377682,263.6004427,2,57,0,0,0,0,1,0,23
107,583,1109.219654,140.4450259,6,93,0,0,0,0,0,1,9
143,729,6114.830629,746.8415888,3,57,0,0,0,0,1,0,14
120,2894,5320.881806,15.8225342,2,80,0,0,0,0,1,0,44
41,2085,2744.21517,776.4055219,40,159,1,0,0,0,0,0,15
98,1638,6437.864541,239.7819188,16,102,0,0,0,0,0,0,10
136,1854,537.1745813,64.14427209,9,64,0,0,0,1,0,0,26
66,1447,5930.42318,224.7794568,24,134,1,0,0,0,0,0,8
136,547,1201.698075,77.5493562,41,64,1,0,0,0,0,0,42
99,1801,2358.131217,441.4493014,5,101,0,0,1,0,0,0,22
22,1889,861.314363,681.5229152,10,178,0,0,0,1,0,0,2
96,402,535.2604768,461.8560948,17,104,0,0,0,0,0,0,22
79,632,4463.495331,117.260075,37,121,1,0,0,0,0,0,31
148,241,296.6133529,430.6463718,20,52,0,0,0,0,0,0,11
141,3753,3314.515333,29.16137614,13,59,0,1,0,0,0,0,39
90,1842,1122.269564,254.4859917,28,110,1,0,0,0,0,0,11
40,1396,5791.183756,153.1550817,13,160,0,1,0,0,0,0,36
74,1344,1945.092171,233.3780899,35,126,1,0,0,0,0,0,24
87,2002,1163.837263,509.0969471,3,113,0,0,0,0,1,0,24
76,2630,4545.347146,389.2046849,36,124,1,0,0,0,0,0,25
117,2451,3219.191616,665.6195083,39,83,1,0,0,0,0,0,42
127,909,285.0189621,78.66495296,25,73,1,0,0,0,0,0,25
63,1831,3362.887921,105.9086438,22,137,1,0,0,0,0,0,25
84,2526,3070.301259,851.7400209,38,116,1,0,0,0,0,0,17
134,2669,496.5162956,157.2524734,20,66,0,0,0,0,0,0,1
7,43,5011.067996,780.8326006,29,193,1,0,0,0,0,0,38
69,2554,2153.178109,453.1628948,16,131,0,0,0,0,0,0,43
59,3391,2630.541009,1065.93124,44,141,1,0,0,0,0,0,39
94,3144,1320.030189,705.2249234,19,106,0,0,0,0,0,0,24
78,540,4573.607564,611.1656319,30,122,1,0,0,0,0,0,23
88,797,1028.8363,405.2271091,22,112,1,0,0,0,0,0,41
124,2318,5953.591116,589.4717175,4,76,0,0,1,0,0,0,20
73,3001,1026.843956,433.8608227,30,127,1,0,0,0,0,0,1
79,3001,1455.073614,743.6759479,35,121,1,0,0,0,0,0,23
6,1317,4884.957007,812.6284507,38,194,1,0,0,0,0,0,32
106,974,922.1973261,1003.516611,44,94,1,0,0,0,0,0,43
48,2265,3366.879902,65.50144434,32,152,1,0,0,0,0,0,41
12,3161,4822.33344,126.5936178,35,188,1,0,0,0,0,0,1
42,955,5268.505819,1023.292162,26,158,1,0,0,0,0,0,38
91,2962,1534.496204,584.2486822,36,109,1,0,0,0,0,0,13
37,333,1251.270804,100.7639063,30,163,1,0,0,0,0,0,41
94,3369,1359.218329,487.963349,15,106,0,1,0,0,0,0,16
59,1311,615.0282852,641.1634312,14,141,0,1,0,0,0,0,34
70,3103,4679.345457,560.1081832,9,130,0,0,0,1,0,0,23
137,1805,2853.110033,555.2818235,31,63,1,0,0,0,0,0,18
108,1171,5300.864341,555.5846613,25,92,1,0,0,0,0,0,5
86,1576,675.9100719,243.70043,14,114,0,1,0,0,0,0,26
20,1112,5841.515234,909.2363377,19,180,0,0,0,0,0,0,23
80,2760,1328.051129,683.1597666,31,120,1,0,0,0,0,0,10
62,1306,6024.062943,824.1786019,37,138,1,0,0,0,0,0,1
65,2625,1858.148726,844.1367659,35,135,1,0,0,0,0,0,44
133,3788,5064.428166,705.6128482,19,67,0,0,0,0,0,0,28
73,2816,2867.435455,675.8226047,10,127,0,0,0,1,0,0,5
123,1522,5589.183123,549.0972527,37,77,1,0,0,0,0,0,1
92,2507,2958.891176,679.7211478,4,108,0,0,1,0,0,0,31
15,1497,387.5038711,927.4480778,28,185,1,0,0,0,0,0,5
27,1820,4421.101009,815.3203497,27,173,1,0,0,0,0,0,32
86,825,6315.012373,266.4675412,31,114,1,0,0,0,0,0,7
21,3400,1154.793145,331.2360641,30,179,1,0,0,0,0,0,19
91,3044,4734.293121,822.9626172,39,109,1,0,0,0,0,0,11
67,164,2197.306257,321.3970437,13,133,0,1,0,0,0,0,40
54,96,4958.764346,78.99775681,35,146,1,0,0,0,0,0,7
78,812,139.2283626,95.61871805,40,122,1,0,0,0,0,0,29
96,3411,771.3986004,42.01058799,6,104,0,0,0,0,0,1,5
53,3633,6473.306167,924.5247072,30,147,1,0,0,0,0,0,27
82,2060,5730.355594,114.0754535,41,118,1,0,0,0,0,0,37
84,107,2050.684828,387.4882709,1,116,0,0,0,0,1,0,21
100,2505,3602.355809,920.9460051,23,100,1,0,0,0,0,0,43
10,2015,3914.829308,330.9285894,23,190,1,0,0,0,0,0,32
57,3425,6369.254694,285.0011163,28,143,1,0,0,0,0,0,33
20,2759,2290.760029,200.2642338,33,180,1,0,0,0,0,0,44
55,285,1361.490464,265.4815232,6,145,0,0,0,0,0,1,16
